maze_title,maze_algorithm,maze_height,maze_width,path_length,nodes_explored,nodes_available,execution_time,is_solution_found,current_memory,peak_memory,current_memory_mb,peak_memory_mb
maze19,DFS,19,19,53,67,169,0.0006489753723144531,True,3953,6907,0.0037698745727539062,0.006587028503417969
