maze_title,maze_algorithm,maze_height,maze_width,path_length,nodes_explored,nodes_available,execution_time,is_solution_found,current_memory,peak_memory,current_memory_mb,peak_memory_mb
maze17,BFS,17,17,73,121,127,0.0012049674987792969,True,9041,13107,0.008622169494628906,0.012499809265136719
