maze_title,maze_algorithm,maze_height,maze_width,path_length,nodes_explored,nodes_available,execution_time,is_solution_found,current_memory,peak_memory,current_memory_mb,peak_memory_mb
maze13,BFS,13,13,49,61,71,0.0005290508270263672,True,5441,8409,0.005188941955566406,0.008019447326660156
