maze_title,maze_algorithm,maze_height,maze_width,path_length,nodes_explored,nodes_available,execution_time,is_solution_found,current_memory,peak_memory,current_memory_mb,peak_memory_mb
maze7,BFS,7,7,13,13,17,0.00013113021850585938,True,825,1875,0.0007867813110351562,0.0017881393432617188
