maze_title,maze_algorithm,maze_height,maze_width,path_length,nodes_explored,nodes_available,execution_time,is_solution_found,current_memory,peak_memory,current_memory_mb,peak_memory_mb
maze31,A*,31,31,93,471,481,0.008732080459594727,True,7809,66577,0.007447242736816406,0.0634927749633789
